+-------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+-----------------------------------------------------------------+--------+------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+-------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+-----------------------------------------------------------------+--------+------------------------------------------------------------+
| Mod name                      | Registry name                                                | BlockID | Subtypes | Item ID | Item meta | Display name                                                    | Exists | Ore Dict keys                                              |
| Chisel                        | chisel:dirt                                                  |     899 |     true |    4695 |         4 | Dirt                                                            | true   | dirt                                                       |
| Chisel                        | chisel:dirt                                                  |     899 |     true |    4695 |         5 | Dirt                                                            | true   | dirt                                                       |
| Chisel                        | chisel:dirt                                                  |     899 |     true |    4695 |         6 | Dirt                                                            | true   | dirt                                                       |
| Chisel                        | chisel:dirt                                                  |     899 |     true |    4695 |         7 | Dirt                                                            | true   | dirt                                                       |
| Chisel                        | chisel:dirt                                                  |     899 |     true |    4695 |         8 | Dirt                                                            | true   | dirt                                                       |
| Chisel                        | chisel:dirt                                                  |     899 |     true |    4695 |         9 | Dirt                                                            | true   | dirt                                                       |
| Chisel                        | chisel:dirt                                                  |     899 |     true |    4695 |        10 | Dirt                                                            | true   | dirt                                                       |
| Chisel                        | chisel:dirt                                                  |     899 |     true |    4695 |        11 | Dirt                                                            | true   | dirt                                                       |
| Chisel                        | chisel:dirt                                                  |     899 |     true |    4695 |        12 | Dirt                                                            | true   | dirt                                                       |
| Chisel                        | chisel:dirt                                                  |     899 |     true |    4695 |        13 | Dirt                                                            | true   | dirt                                                       |
| Chisel                        | chisel:dirt                                                  |     899 |     true |    4695 |        14 | Dirt                                                            | true   | dirt                                                       |
| Chisel                        | chisel:dirt                                                  |     899 |     true |    4695 |        15 | Dirt                                                            | true   | dirt                                                       |
| Chisel                        | chisel:emerald                                               |     901 |     true |    4697 |         0 | Block of Emerald                                                | true   | blockEmerald                                               |
| Chisel                        | chisel:emerald                                               |     901 |     true |    4697 |         1 | Block of Emerald                                                | true   | blockEmerald                                               |
| Chisel                        | chisel:emerald                                               |     901 |     true |    4697 |         2 | Block of Emerald                                                | true   | blockEmerald                                               |
| Chisel                        | chisel:emerald                                               |     901 |     true |    4697 |         3 | Block of Emerald                                                | true   | blockEmerald                                               |
| Chisel                        | chisel:emerald                                               |     901 |     true |    4697 |         4 | Block of Emerald                                                | true   | blockEmerald                                               |
| Chisel                        | chisel:emerald                                               |     901 |     true |    4697 |         5 | Block of Emerald                                                | true   | blockEmerald                                               |
| Chisel                        | chisel:emerald                                               |     901 |     true |    4697 |         6 | Block of Emerald                                                | true   | blockEmerald                                               |
| Chisel                        | chisel:emerald                                               |     901 |     true |    4697 |         7 | Block of Emerald                                                | true   | blockEmerald                                               |
| Chisel                        | chisel:emerald                                               |     901 |     true |    4697 |         8 | Block of Emerald                                                | true   | blockEmerald                                               |
| Chisel                        | chisel:emerald                                               |     901 |     true |    4697 |         9 | Block of Emerald                                                | true   | blockEmerald                                               |
| Chisel                        | chisel:emerald                                               |     901 |     true |    4697 |        10 | Block of Emerald                                                | true   | blockEmerald                                               |
| Chisel                        | chisel:emerald                                               |     901 |     true |    4697 |        11 | Block of Emerald                                                | true   | blockEmerald                                               |
| Chisel                        | chisel:emerald                                               |     901 |     true |    4697 |        12 | Block of Emerald                                                | true   | blockEmerald                                               |
| Chisel                        | chisel:emerald                                               |     901 |     true |    4697 |        13 | Block of Emerald                                                | true   | blockEmerald                                               |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |         0 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |         1 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |         2 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |         3 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |         4 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |         5 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |         6 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |         7 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |         8 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |         9 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |        10 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |        11 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |        12 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |        13 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |        14 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone                                              |     905 |     true |    4701 |        15 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone1                                             |     906 |     true |    4702 |         0 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone1                                             |     906 |     true |    4702 |         1 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone1                                             |     906 |     true |    4702 |         2 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone1                                             |     906 |     true |    4702 |         3 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone1                                             |     906 |     true |    4702 |         4 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone1                                             |     906 |     true |    4702 |         5 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone1                                             |     906 |     true |    4702 |         6 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone1                                             |     906 |     true |    4702 |         7 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone1                                             |     906 |     true |    4702 |         8 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone1                                             |     906 |     true |    4702 |         9 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone2                                             |     907 |     true |    4703 |         0 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone2                                             |     907 |     true |    4703 |         1 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone2                                             |     907 |     true |    4703 |         2 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone2                                             |     907 |     true |    4703 |         3 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone2                                             |     907 |     true |    4703 |         4 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone2                                             |     907 |     true |    4703 |         5 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:endstone2                                             |     907 |     true |    4703 |         6 | Endstone                                                        | true   | endstone                                                   |
| Chisel                        | chisel:energizedvoidstone                                    |    1001 |     true |    4797 |         0 | Primal Voidstone                                                | true   |                                                            |
| Chisel                        | chisel:energizedvoidstone                                    |    1001 |     true |    4797 |         1 | Primal Voidstone                                                | true   |                                                            |
| Chisel                        | chisel:energizedvoidstone                                    |    1001 |     true |    4797 |         2 | Primal Voidstone                                                | true   |                                                            |
| Chisel                        | chisel:energizedvoidstone                                    |    1001 |     true |    4797 |         3 | Primal Voidstone                                                | true   |                                                            |
| Chisel                        | chisel:energizedvoidstone                                    |    1001 |     true |    4797 |         4 | Primal Voidstone                                                | true   |                                                            |
| Chisel                        | chisel:energizedvoidstone                                    |    1001 |     true |    4797 |         5 | Primal Voidstone                                                | true   |                                                            |
| Chisel                        | chisel:energizedvoidstone                                    |    1001 |     true |    4797 |         6 | Primal Voidstone                                                | true   |                                                            |
| Chisel                        | chisel:energizedvoidstone                                    |    1001 |     true |    4797 |         7 | Primal Voidstone                                                | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |         0 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |         1 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |         2 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |         3 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |         4 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |         5 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |         6 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |         7 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |         8 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |         9 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |        10 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |        11 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |        12 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |        13 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |        14 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory                                               |     908 |     true |    4704 |        15 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory1                                              |     909 |     true |    4705 |         0 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory1                                              |     909 |     true |    4705 |         1 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory1                                              |     909 |     true |    4705 |         2 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory1                                              |     909 |     true |    4705 |         3 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:factory1                                              |     909 |     true |    4705 |         4 | Factory Block                                                   | true   |                                                            |
| Chisel                        | chisel:futura                                                |     910 |     true |    4706 |         0 | Futura Block                                                    | true   |                                                            |
| Chisel                        | chisel:futura                                                |     910 |     true |    4706 |         1 | Futura Block                                                    | true   |                                                            |
| Chisel                        | chisel:futura                                                |     910 |     true |    4706 |         2 | Futura Block                                                    | true   |                                                            |
| Chisel                        | chisel:futura                                                |     910 |     true |    4706 |         3 | Futura Block                                                    | true   |                                                            |
| Chisel                        | chisel:futura                                                |     910 |     true |    4706 |         4 | Futura Block                                                    | true   |                                                            |
| Chisel                        | chisel:futura                                                |     910 |     true |    4706 |         5 | Futura Block                                                    | true   |                                                            |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |         0 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |         1 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |         2 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |         3 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |         4 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |         5 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |         6 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |         7 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |         8 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |         9 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |        10 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |        11 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |        12 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |        13 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |        14 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glass                                                 |     911 |     true |    4707 |        15 | Glass                                                           | true   | blockGlass,blockGlassColorless                             |
| Chisel                        | chisel:glassdyedblack                                        |     912 |     true |    4708 |         0 | Black Stained Glass                                             | true   | blockGlass,blockGlassBlack                                 |
| Chisel                        | chisel:glassdyedblack                                        |     912 |     true |    4708 |         1 | Black Stained Glass                                             | true   | blockGlass,blockGlassBlack                                 |
| Chisel                        | chisel:glassdyedblack                                        |     912 |     true |    4708 |         2 | Black Stained Glass                                             | true   | blockGlass,blockGlassBlack                                 |
| Chisel                        | chisel:glassdyedblack                                        |     912 |     true |    4708 |         3 | Black Stained Glass                                             | true   | blockGlass,blockGlassBlack                                 |
| Chisel                        | chisel:glassdyedblack                                        |     912 |     true |    4708 |         4 | Black Stained Glass                                             | true   | blockGlass,blockGlassBlack                                 |
| Chisel                        | chisel:glassdyedblack                                        |     912 |     true |    4708 |         5 | Black Stained Glass                                             | true   | blockGlass,blockGlassBlack                                 |
| Chisel                        | chisel:glassdyedblue                                         |     916 |     true |    4712 |         0 | Blue Stained Glass                                              | true   | blockGlass,blockGlassBlue                                  |
| Chisel                        | chisel:glassdyedblue                                         |     916 |     true |    4712 |         1 | Blue Stained Glass                                              | true   | blockGlass,blockGlassBlue                                  |
| Chisel                        | chisel:glassdyedblue                                         |     916 |     true |    4712 |         2 | Blue Stained Glass                                              | true   | blockGlass,blockGlassBlue                                  |
| Chisel                        | chisel:glassdyedblue                                         |     916 |     true |    4712 |         3 | Blue Stained Glass                                              | true   | blockGlass,blockGlassBlue                                  |
| Chisel                        | chisel:glassdyedblue                                         |     916 |     true |    4712 |         4 | Blue Stained Glass                                              | true   | blockGlass,blockGlassBlue                                  |
| Chisel                        | chisel:glassdyedblue                                         |     916 |     true |    4712 |         5 | Blue Stained Glass                                              | true   | blockGlass,blockGlassBlue                                  |
| Chisel                        | chisel:glassdyedbrown                                        |     915 |     true |    4711 |         0 | Brown Stained Glass                                             | true   | blockGlass,blockGlassBrown                                 |
| Chisel                        | chisel:glassdyedbrown                                        |     915 |     true |    4711 |         1 | Brown Stained Glass                                             | true   | blockGlass,blockGlassBrown                                 |
| Chisel                        | chisel:glassdyedbrown                                        |     915 |     true |    4711 |         2 | Brown Stained Glass                                             | true   | blockGlass,blockGlassBrown                                 |
| Chisel                        | chisel:glassdyedbrown                                        |     915 |     true |    4711 |         3 | Brown Stained Glass                                             | true   | blockGlass,blockGlassBrown                                 |
| Chisel                        | chisel:glassdyedbrown                                        |     915 |     true |    4711 |         4 | Brown Stained Glass                                             | true   | blockGlass,blockGlassBrown                                 |
| Chisel                        | chisel:glassdyedbrown                                        |     915 |     true |    4711 |         5 | Brown Stained Glass                                             | true   | blockGlass,blockGlassBrown                                 |
| Chisel                        | chisel:glassdyedcyan                                         |     918 |     true |    4714 |         0 | Cyan Stained Glass                                              | true   | blockGlass,blockGlassCyan                                  |
| Chisel                        | chisel:glassdyedcyan                                         |     918 |     true |    4714 |         1 | Cyan Stained Glass                                              | true   | blockGlass,blockGlassCyan                                  |
| Chisel                        | chisel:glassdyedcyan                                         |     918 |     true |    4714 |         2 | Cyan Stained Glass                                              | true   | blockGlass,blockGlassCyan                                  |
| Chisel                        | chisel:glassdyedcyan                                         |     918 |     true |    4714 |         3 | Cyan Stained Glass                                              | true   | blockGlass,blockGlassCyan                                  |
| Chisel                        | chisel:glassdyedcyan                                         |     918 |     true |    4714 |         4 | Cyan Stained Glass                                              | true   | blockGlass,blockGlassCyan                                  |
| Chisel                        | chisel:glassdyedcyan                                         |     918 |     true |    4714 |         5 | Cyan Stained Glass                                              | true   | blockGlass,blockGlassCyan                                  |
| Chisel                        | chisel:glassdyedgray                                         |     920 |     true |    4716 |         0 | Gray Stained Glass                                              | true   | blockGlass,blockGlassGray                                  |
| Chisel                        | chisel:glassdyedgray                                         |     920 |     true |    4716 |         1 | Gray Stained Glass                                              | true   | blockGlass,blockGlassGray                                  |
| Chisel                        | chisel:glassdyedgray                                         |     920 |     true |    4716 |         2 | Gray Stained Glass                                              | true   | blockGlass,blockGlassGray                                  |
| Chisel                        | chisel:glassdyedgray                                         |     920 |     true |    4716 |         3 | Gray Stained Glass                                              | true   | blockGlass,blockGlassGray                                  |
| Chisel                        | chisel:glassdyedgray                                         |     920 |     true |    4716 |         4 | Gray Stained Glass                                              | true   | blockGlass,blockGlassGray                                  |
| Chisel                        | chisel:glassdyedgray                                         |     920 |     true |    4716 |         5 | Gray Stained Glass                                              | true   | blockGlass,blockGlassGray                                  |
| Chisel                        | chisel:glassdyedgreen                                        |     914 |     true |    4710 |         0 | Green Stained Glass                                             | true   | blockGlass,blockGlassGreen                                 |
| Chisel                        | chisel:glassdyedgreen                                        |     914 |     true |    4710 |         1 | Green Stained Glass                                             | true   | blockGlass,blockGlassGreen                                 |
| Chisel                        | chisel:glassdyedgreen                                        |     914 |     true |    4710 |         2 | Green Stained Glass                                             | true   | blockGlass,blockGlassGreen                                 |
| Chisel                        | chisel:glassdyedgreen                                        |     914 |     true |    4710 |         3 | Green Stained Glass                                             | true   | blockGlass,blockGlassGreen                                 |
| Chisel                        | chisel:glassdyedgreen                                        |     914 |     true |    4710 |         4 | Green Stained Glass                                             | true   | blockGlass,blockGlassGreen                                 |
| Chisel                        | chisel:glassdyedgreen                                        |     914 |     true |    4710 |         5 | Green Stained Glass                                             | true   | blockGlass,blockGlassGreen                                 |
| Chisel                        | chisel:glassdyedlightblue                                    |     924 |     true |    4720 |         0 | Light Blue Stained Glass                                        | true   | blockGlass,blockGlassLightBlue                             |
| Chisel                        | chisel:glassdyedlightblue                                    |     924 |     true |    4720 |         1 | Light Blue Stained Glass                                        | true   | blockGlass,blockGlassLightBlue                             |
| Chisel                        | chisel:glassdyedlightblue                                    |     924 |     true |    4720 |         2 | Light Blue Stained Glass                                        | true   | blockGlass,blockGlassLightBlue                             |
| Chisel                        | chisel:glassdyedlightblue                                    |     924 |     true |    4720 |         3 | Light Blue Stained Glass                                        | true   | blockGlass,blockGlassLightBlue                             |
| Chisel                        | chisel:glassdyedlightblue                                    |     924 |     true |    4720 |         4 | Light Blue Stained Glass                                        | true   | blockGlass,blockGlassLightBlue                             |
| Chisel                        | chisel:glassdyedlightblue                                    |     924 |     true |    4720 |         5 | Light Blue Stained Glass                                        | true   | blockGlass,blockGlassLightBlue                             |
| Chisel                        | chisel:glassdyedlightgray                                    |     919 |     true |    4715 |         0 | Light Gray Stained Glass                                        | true   | blockGlass,blockGlassLightGray                             |
| Chisel                        | chisel:glassdyedlightgray                                    |     919 |     true |    4715 |         1 | Light Gray Stained Glass                                        | true   | blockGlass,blockGlassLightGray                             |
| Chisel                        | chisel:glassdyedlightgray                                    |     919 |     true |    4715 |         2 | Light Gray Stained Glass                                        | true   | blockGlass,blockGlassLightGray                             |
| Chisel                        | chisel:glassdyedlightgray                                    |     919 |     true |    4715 |         3 | Light Gray Stained Glass                                        | true   | blockGlass,blockGlassLightGray                             |
| Chisel                        | chisel:glassdyedlightgray                                    |     919 |     true |    4715 |         4 | Light Gray Stained Glass                                        | true   | blockGlass,blockGlassLightGray                             |
| Chisel                        | chisel:glassdyedlightgray                                    |     919 |     true |    4715 |         5 | Light Gray Stained Glass                                        | true   | blockGlass,blockGlassLightGray                             |
| Chisel                        | chisel:glassdyedlime                                         |     922 |     true |    4718 |         0 | Lime Stained Glass                                              | true   | blockGlass,blockGlassLime                                  |
| Chisel                        | chisel:glassdyedlime                                         |     922 |     true |    4718 |         1 | Lime Stained Glass                                              | true   | blockGlass,blockGlassLime                                  |
| Chisel                        | chisel:glassdyedlime                                         |     922 |     true |    4718 |         2 | Lime Stained Glass                                              | true   | blockGlass,blockGlassLime                                  |
| Chisel                        | chisel:glassdyedlime                                         |     922 |     true |    4718 |         3 | Lime Stained Glass                                              | true   | blockGlass,blockGlassLime                                  |
| Chisel                        | chisel:glassdyedlime                                         |     922 |     true |    4718 |         4 | Lime Stained Glass                                              | true   | blockGlass,blockGlassLime                                  |
| Chisel                        | chisel:glassdyedlime                                         |     922 |     true |    4718 |         5 | Lime Stained Glass                                              | true   | blockGlass,blockGlassLime                                  |
